"product_id","category","units_sold","price"
"P0171","Electronics",17,"45.79"
"P0175","Electronics",45,"46.46"
"P0046","Clothing",87,"77.25"
"P0183","Electronics",78,"15.88"
"P0079","Furniture",94,"83.07"
"P0187","Clothing",91,"24.7"
"P0178","Clothing",160,"41.96"
"P0057","Clothing",80,"71.95"
"P0153","Furniture",106,"68.98"
"P0083","Toys",83,"82.21"
"P0069","Clothing",95,"45.78"
"P0125","Clothing",63,"58.65"
"P0017","Toys",59,"88.6"
"P0149","Furniture",72,"27.49"
"P0094","Groceries",106,"57.71"
"P0066","Clothing",129,"39.68"
"P0061","Clothing",144,"93.1"
"P0068","Electronics",84,"91.91"
"P0126","Clothing",132,"30.64"
"P0133","Clothing",80,"33.99"
"P0096","Toys",147,"46.34"
"P0016","Clothing",163,"29.17"
"P0031","Electronics",42,"41.98"
"P0159","Electronics",42,"37.84"
"P0129","Furniture",111,"26.16"
"P0116","Furniture",94,"63.51"
"P0171","Electronics",144,"21.4"
"P0175","Electronics",139,"59.94"
"P0046","Clothing",139,"34.71"
"P0067","Furniture",100,"71.58"
"P0183","Electronics",59,"45.42"
"P0166","Groceries",144,"12.86"
"P0079","Furniture",94,"81.8"
"P0187","Clothing",124,"96.82"
"P0178","Clothing",174,"65.49"
"P0057","Clothing",118,"24.45"
"P0153","Furniture",72,"48.88"
"P0083","Toys",97,"29.33"
"P0069","Clothing",128,"93.08"
"P0125","Clothing",98,"63.26"
"P0017","Toys",141,"35.31"
"P0149","Furniture",140,"91.82"
"P0094","Groceries",109,"10.54"
"P0066","Clothing",76,"25.86"
"P0061","Clothing",120,"42.59"
"P0085","Electronics",54,"64.01"
"P0068","Electronics",43,"25.4"
"P0126","Clothing",101,"25.01"
"P0133","Clothing",182,"43.08"
"P0096","Toys",106,"82.63"
"P0016","Clothing",117,"55.16"
"P0031","Electronics",65,"84.2"
"P0159","Electronics",149,"38.97"
"P0129","Furniture",92,"40.64"
"P0116","Furniture",81,"68.22"
"P0171","Electronics",86,"47.38"
"P0175","Electronics",36,"57.5"
"P0046","Clothing",70,"91.86"
"P0067","Furniture",122,"34.66"
"P0183","Electronics",111,"79.87"
"P0166","Groceries",92,"37.45"
"P0187","Clothing",179,"86.73"
"P0178","Clothing",158,"40.59"
"P0057","Clothing",135,"33.39"
"P0153","Furniture",123,"32.21"
"P0083","Toys",110,"54.62"
"P0069","Clothing",109,"48.68"
"P0017","Toys",97,"82.06"
"P0149","Furniture",101,"12.39"
"P0094","Groceries",70,"84.54"
"P0066","Clothing",135,"25.57"
"P0061","Clothing",245,"56.44"
"P0133","Clothing",207,"38.16"
"P0096","Toys",98,"79.75"
"P0016","Clothing",109,"47.14"
"P0159","Electronics",68,"76.8"
"P0129","Furniture",78,"17.01"
"P0116","Furniture",110,"51.63"
"P0070","Electronics",58,"93.4"
"P0171","Electronics",134,"64.91"
"P0175","Electronics",118,"69.25"
"P0046","Clothing",157,"85.81"
"P0067","Furniture",90,"15.8"
"P0183","Electronics",118,"39.68"
"P0166","Groceries",117,"54.25"
"P0079","Furniture",83,"11"
"P0187","Clothing",83,"44.9"
"P0178","Clothing",107,"29.15"
"P0057","Clothing",204,"51.52"
"P0153","Furniture",98,"75.29"
"P0083","Toys",74,"83.84"
"P0069","Clothing",120,"16.07"
"P0125","Clothing",108,"29.84"
"P0017","Toys",127,"95.48"
"P0149","Furniture",14,"26.34"
"P0066","Clothing",161,"52"
"P0061","Clothing",116,"98.06"
"P0085","Electronics",33,"46.06"
"P0068","Electronics",37,"84.82"
"P0126","Clothing",171,"40.52"
"P0133","Clothing",149,"83.04"
"P0096","Toys",58,"35.84"
"P0016","Clothing",88,"24.2"
"P0031","Electronics",141,"52.84"
"P0159","Electronics",141,"78.24"
"P0129","Furniture",92,"69.03"
"P0116","Furniture",115,"38.85"
"P0070","Electronics",73,"40.68"
"P0171","Electronics",115,"63.12"
"P0175","Electronics",85,"87.93"
"P0067","Furniture",75,"46.6"
"P0183","Electronics",81,"45.07"
"P0187","Clothing",124,"33.08"
"P0178","Clothing",152,"85.24"
"P0057","Clothing",81,"36.7"
"P0153","Furniture",75,"49.55"
"P0083","Toys",104,"90.31"
"P0069","Clothing",151,"35.41"
"P0017","Toys",79,"14.62"
"P0149","Furniture",124,"70.71"
"P0094","Groceries",84,"78.03"
"P0066","Clothing",139,"66.12"
"P0085","Electronics",69,"12.61"
"P0068","Electronics",82,"99.24"
"P0133","Clothing",105,"22.33"
"P0096","Toys",89,"39.32"
"P0016","Clothing",113,"38.92"
"P0031","Electronics",119,"22.92"
"P0159","Electronics",74,"67.43"
"P0129","Furniture",82,"64.77"
"P0070","Electronics",84,"53.43"
"P0171","Electronics",79,"87.01"
"P0175","Electronics",55,"98.51"
"P0046","Clothing",129,"62.63"
"P0067","Furniture",105,"25.52"
"P0183","Electronics",64,"64.11"
"P0166","Groceries",83,"86.97"
"P0178","Clothing",116,"51.52"
"P0057","Clothing",136,"95.83"
"P0153","Furniture",106,"63.24"
"P0083","Toys",114,"79.54"
"P0069","Clothing",139,"68.97"
"P0125","Clothing",122,"52.35"
"P0017","Toys",35,"23.7"
"P0149","Furniture",86,"49.55"
"P0094","Groceries",53,"24.93"
"P0061","Clothing",111,"39.76"
"P0068","Electronics",137,"53.56"
"P0126","Clothing",121,"63.64"
"P0096","Toys",62,"51.27"
"P0016","Clothing",153,"18.2"
"P0031","Electronics",106,"85.24"
"P0159","Electronics",96,"40.28"
"P0116","Furniture",128,"83.29"
"P0070","Electronics",93,"63.09"
"P0171","Electronics",100,"88.64"
"P0046","Clothing",104,"98.21"
"P0067","Furniture",166,"99.93"
"P0183","Electronics",89,"65.12"
"P0079","Furniture",95,"75.09"
"P0178","Clothing",162,"80.75"
"P0057","Clothing",65,"72.87"
"P0153","Furniture",117,"54"
"P0083","Toys",122,"26.46"
"P0069","Clothing",176,"47.76"
"P0125","Clothing",191,"55.6"
"P0017","Toys",76,"28.59"
"P0149","Furniture",96,"47.06"
"P0094","Groceries",134,"34.36"
"P0066","Clothing",121,"94.46"
"P0061","Clothing",199,"57.01"
"P0085","Electronics",148,"56.18"
"P0068","Electronics",120,"40.97"
"P0126","Clothing",99,"34.48"
"P0133","Clothing",156,"63.48"
"P0096","Toys",111,"41.23"
"P0016","Clothing",63,"92.53"
"P0031","Electronics",41,"92.92"
"P0159","Electronics",71,"71.17"
"P0129","Furniture",74,"16.19"
"P0116","Furniture",106,"43.31"
"P0070","Electronics",144,"86.18"
"P0171","Electronics",151,"70.3"
"P0046","Clothing",170,"93.32"
"P0067","Furniture",49,"75.59"
"P0183","Electronics",101,"49.31"
"P0166","Groceries",157,"78.35"
"P0079","Furniture",75,"33"
"P0187","Clothing",119,"12.1"
"P0178","Clothing",142,"76.35"
"P0057","Clothing",122,"40.91"
"P0153","Furniture",74,"96.97"
"P0083","Toys",82,"79.96"
"P0069","Clothing",158,"88.77"
"P0125","Clothing",46,"75.56"
"P0017","Toys",76,"44.38"
"P0149","Furniture",138,"61.6"
"P0094","Groceries",117,"66.06"
"P0066","Clothing",201,"16.36"
"P0061","Clothing",178,"10.13"
"P0085","Electronics",156,"62.15"
"P0068","Electronics",84,"87.29"
"P0126","Clothing",143,"64.71"
"P0133","Clothing",132,"65.57"
"P0096","Toys",104,"22.97"
"P0016","Clothing",103,"20.98"
"P0031","Electronics",69,"12.35"
"P0159","Electronics",88,"26.29"
"P0129","Furniture",73,"59.02"
"P0116","Furniture",45,"39.82"
"P0171","Electronics",76,"92.79"
"P0175","Electronics",117,"22.62"
"P0183","Electronics",94,"30.65"
"P0166","Groceries",91,"26.75"
"P0079","Furniture",76,"42.09"
"P0178","Clothing",60,"34.98"
"P0153","Furniture",60,"45.86"
"P0083","Toys",67,"83.99"
"P0069","Clothing",173,"95.23"
"P0017","Toys",100,"46.28"
"P0149","Furniture",72,"74.26"
"P0094","Groceries",126,"75.05"
"P0061","Clothing",110,"74.05"
"P0085","Electronics",71,"66.32"
"P0068","Electronics",86,"85.59"
"P0133","Clothing",92,"95.33"
"P0096","Toys",57,"37.59"
"P0031","Electronics",105,"42.84"
"P0159","Electronics",89,"57.87"
"P0129","Furniture",56,"16.45"
"P0116","Furniture",124,"38.37"
"P0070","Electronics",78,"20.47"
"P0171","Electronics",123,"34.73"
"P0046","Clothing",121,"53.29"
"P0183","Electronics",92,"91.95"
"P0079","Furniture",143,"41.21"
"P0187","Clothing",159,"23.83"
"P0178","Clothing",135,"44.92"
"P0057","Clothing",140,"66.29"
"P0153","Furniture",91,"94.98"
"P0083","Toys",70,"18.29"
"P0069","Clothing",75,"84.78"
"P0125","Clothing",131,"73.26"
"P0017","Toys",66,"48.75"
"P0094","Groceries",73,"99.4"
"P0066","Clothing",238,"43.93"
"P0061","Clothing",90,"80.36"
"P0068","Electronics",55,"18.66"
"P0126","Clothing",151,"48.16"
"P0133","Clothing",52,"59.87"
"P0096","Toys",89,"84.66"
"P0016","Clothing",125,"70.9"
"P0129","Furniture",89,"30.87"
"P0116","Furniture",81,"82.12"
"P0070","Electronics",91,"26.4"
"P0171","Electronics",76,"11.21"
"P0175","Electronics",65,"18.77"
"P0046","Clothing",128,"36.21"
"P0183","Electronics",107,"79.5"
"P0166","Groceries",53,"21.98"
"P0079","Furniture",78,"90.05"
"P0187","Clothing",72,"76.29"
"P0057","Clothing",74,"51.95"
"P0153","Furniture",89,"78.77"
"P0083","Toys",92,"41.54"
"P0069","Clothing",148,"41.84"
"P0125","Clothing",113,"99.06"
"P0017","Toys",89,"25.59"
"P0149","Furniture",77,"86.3"
"P0094","Groceries",100,"69.59"
"P0066","Clothing",261,"82.89"
"P0061","Clothing",124,"72.99"
"P0085","Electronics",80,"64.03"
"P0126","Clothing",108,"61.01"
"P0133","Clothing",93,"49.4"
"P0016","Clothing",86,"83.56"
"P0031","Electronics",71,"34.03"
"P0159","Electronics",86,"71.42"
"P0129","Furniture",85,"51.8"
"P0116","Furniture",87,"75.11"
"P0070","Electronics",54,"24.62"
"P0171","Electronics",45,"21.39"
"P0175","Electronics",115,"25.26"
"P0046","Clothing",111,"34.49"
"P0067","Furniture",59,"78.28"
"P0183","Electronics",59,"69.41"
"P0166","Groceries",66,"40.33"
"P0079","Furniture",126,"35.39"
"P0187","Clothing",105,"54.07"
"P0178","Clothing",132,"94.35"
"P0057","Clothing",104,"95.86"
"P0153","Furniture",100,"27.37"
"P0083","Toys",104,"49.87"
"P0069","Clothing",137,"37.57"
"P0125","Clothing",43,"75.62"
"P0017","Toys",59,"62.6"
"P0149","Furniture",204,"93.63"
"P0094","Groceries",52,"29.93"
"P0061","Clothing",132,"73.41"
"P0085","Electronics",54,"41.07"
"P0068","Electronics",23,"49.88"
"P0133","Clothing",26,"24.56"
"P0096","Toys",102,"41.69"
"P0016","Clothing",89,"83.76"
"P0031","Electronics",90,"56.4"
"P0159","Electronics",55,"57.01"
"P0129","Furniture",76,"95.38"
"P0116","Furniture",68,"11.15"
"P0070","Electronics",124,"84.23"
"P0171","Electronics",89,"37.07"
"P0175","Electronics",78,"14.04"
"P0046","Clothing",85,"66.22"
"P0067","Furniture",53,"50.3"
"P0183","Electronics",65,"45.25"
"P0166","Groceries",94,"34.68"
"P0079","Furniture",63,"76.32"
"P0187","Clothing",90,"77.93"
"P0178","Clothing",116,"57.1"
"P0057","Clothing",145,"40.42"
"P0153","Furniture",101,"84.34"
"P0083","Toys",118,"92.04"
"P0069","Clothing",191,"61.4"
"P0125","Clothing",53,"69.89"
"P0017","Toys",93,"22.43"
"P0149","Furniture",45,"20.9"
"P0094","Groceries",120,"87.51"
"P0066","Clothing",48,"51.41"
"P0061","Clothing",94,"64.15"
"P0085","Electronics",13,"47.83"
"P0068","Electronics",85,"17.97"
"P0133","Clothing",77,"57.28"
"P0016","Clothing",194,"54.18"
"P0031","Electronics",77,"69.66"
"P0159","Electronics",88,"12.7"
"P0129","Furniture",75,"34.75"
"P0116","Furniture",113,"53.05"
"P0070","Electronics",45,"91.54"
"P0171","Electronics",93,"21.14"
"P0175","Electronics",95,"40.56"
"P0067","Furniture",85,"11.94"
"P0183","Electronics",140,"56.68"
"P0079","Furniture",152,"63.36"
"P0187","Clothing",178,"51.23"
"P0178","Clothing",216,"64.9"
"P0057","Clothing",118,"95.61"
"P0153","Furniture",116,"90.33"
"P0083","Toys",101,"30.75"
"P0069","Clothing",197,"70.01"
"P0125","Clothing",122,"86.58"
"P0017","Toys",94,"76.19"
"P0149","Furniture",88,"24.85"
"P0094","Groceries",79,"57.97"
"P0066","Clothing",108,"66.47"
"P0061","Clothing",156,"73.95"
"P0085","Electronics",104,"51.95"
"P0126","Clothing",131,"48.04"
"P0133","Clothing",155,"84.99"
"P0096","Toys",78,"45.58"
"P0016","Clothing",82,"12.71"
"P0031","Electronics",90,"88.52"
"P0129","Furniture",133,"68.98"
"P0116","Furniture",64,"15.74"
"P0070","Electronics",79,"94.42"
"P0171","Electronics",102,"25.65"
"P0046","Clothing",145,"75.5"
"P0183","Electronics",103,"96.74"
"P0166","Groceries",147,"69.9"
"P0079","Furniture",99,"24.79"
"P0187","Clothing",188,"41.59"
"P0153","Furniture",78,"23.92"
"P0083","Toys",96,"44.15"
"P0069","Clothing",156,"93.79"
"P0125","Clothing",161,"54.85"
"P0017","Toys",159,"41.97"
"P0149","Furniture",79,"85.63"
"P0094","Groceries",38,"39.58"
"P0066","Clothing",106,"28.87"
"P0061","Clothing",59,"17.47"
"P0085","Electronics",134,"99.69"
"P0126","Clothing",94,"75.87"
"P0133","Clothing",172,"43.62"
"P0096","Toys",55,"32.85"
"P0031","Electronics",76,"79.73"
"P0159","Electronics",47,"98.08"
"P0129","Furniture",67,"88.11"
"P0116","Furniture",177,"50.12"
"P0070","Electronics",45,"31.4"
"P0171","Electronics",60,"76.88"
"P0046","Clothing",115,"68.45"
"P0183","Electronics",56,"79.38"
"P0079","Furniture",65,"83.03"
"P0187","Clothing",170,"10.69"
"P0178","Clothing",157,"54.66"
"P0153","Furniture",104,"81.56"
"P0083","Toys",51,"33.72"
"P0069","Clothing",130,"52.81"
"P0125","Clothing",110,"26.07"
"P0017","Toys",107,"92.02"
"P0149","Furniture",110,"57.1"
"P0094","Groceries",122,"34.14"
"P0066","Clothing",124,"31.08"
"P0061","Clothing",95,"86.59"
"P0085","Electronics",126,"64.24"
"P0068","Electronics",53,"76.58"
"P0126","Clothing",108,"39.8"
"P0133","Clothing",70,"94.02"
"P0096","Toys",101,"31.3"
"P0016","Clothing",165,"63.71"
"P0031","Electronics",156,"93.95"
"P0159","Electronics",49,"75.58"
"P0129","Furniture",116,"38.52"
"P0116","Furniture",103,"57.21"
"P0070","Electronics",142,"85.94"
"P0171","Electronics",83,"37.02"
"P0175","Electronics",131,"40.41"
"P0046","Clothing",56,"20.89"
"P0067","Furniture",111,"21.38"
"P0166","Groceries",72,"89.71"
"P0079","Furniture",142,"98.71"
"P0187","Clothing",156,"66.74"
"P0178","Clothing",165,"57.79"
"P0153","Furniture",129,"59.58"
"P0083","Toys",122,"25.35"
"P0069","Clothing",126,"84.63"
"P0125","Clothing",181,"42.88"
"P0017","Toys",64,"22.52"
"P0149","Furniture",89,"39.2"
"P0094","Groceries",101,"24.69"
"P0066","Clothing",86,"19.43"
"P0085","Electronics",119,"34.36"
"P0126","Clothing",117,"95.54"
"P0133","Clothing",97,"64.18"
"P0016","Clothing",179,"34.18"
"P0031","Electronics",75,"66.74"
"P0129","Furniture",83,"14.56"
"P0116","Furniture",86,"56.87"
"P0070","Electronics",123,"94.47"
"P0171","Electronics",91,"16.93"
"P0175","Electronics",14,"98.12"
"P0046","Clothing",132,"43.02"
"P0183","Electronics",83,"65.64"
"P0079","Furniture",109,"41.39"
"P0187","Clothing",70,"84.59"
"P0178","Clothing",192,"80.11"
"P0057","Clothing",147,"46.9"
"P0153","Furniture",104,"19.98"
"P0083","Toys",64,"20.13"
"P0069","Clothing",166,"68.99"
"P0125","Clothing",40,"81.56"
"P0017","Toys",68,"77.87"
"P0094","Groceries",87,"82.71"
"P0066","Clothing",138,"84.7"
"P0061","Clothing",180,"81.08"
"P0085","Electronics",65,"93.23"
"P0068","Electronics",106,"24.63"
"P0126","Clothing",89,"40.18"
"P0096","Toys",79,"49.47"
"P0016","Clothing",106,"80.41"
"P0031","Electronics",75,"28.44"
"P0159","Electronics",129,"15.49"
"P0129","Furniture",116,"83.73"
"P0116","Furniture",52,"94.85"
"P0070","Electronics",19,"53.56"
"P0171","Electronics",80,"40.14"
"P0175","Electronics",83,"22.4"
"P0046","Clothing",222,"68.53"
"P0067","Furniture",57,"89.89"
"P0166","Groceries",116,"73.15"
"P0187","Clothing",99,"59.45"
"P0178","Clothing",77,"39.41"
"P0057","Clothing",42,"59.27"
"P0153","Furniture",112,"88.88"
"P0083","Toys",27,"79"
"P0069","Clothing",115,"53.37"
"P0125","Clothing",223,"65.45"
"P0017","Toys",95,"57.81"
"P0149","Furniture",103,"92.62"
"P0094","Groceries",108,"80.57"
"P0068","Electronics",130,"45.4"
"P0126","Clothing",163,"20.9"
"P0133","Clothing",111,"27.95"
"P0096","Toys",103,"56.1"
"P0016","Clothing",178,"46.87"
"P0031","Electronics",46,"90.04"
"P0159","Electronics",55,"45.07"
"P0129","Furniture",82,"41.21"
"P0116","Furniture",106,"85.21"
"P0070","Electronics",72,"69.84"
"P0175","Electronics",31,"10.68"
"P0046","Clothing",147,"59.74"
"P0183","Electronics",87,"62.21"
"P0166","Groceries",85,"10.2"
"P0079","Furniture",159,"95.94"
"P0178","Clothing",105,"85.35"
"P0057","Clothing",186,"60.49"
"P0083","Toys",57,"17.43"
"P0069","Clothing",88,"93.98"
"P0125","Clothing",138,"75.25"
"P0017","Toys",64,"38.11"
"P0149","Furniture",108,"81.09"
"P0066","Clothing",64,"68.32"
"P0061","Clothing",146,"16.97"
"P0085","Electronics",109,"34.32"
"P0068","Electronics",39,"16.58"
"P0133","Clothing",123,"76.92"
"P0096","Toys",148,"85.87"
"P0016","Clothing",110,"67.9"
"P0031","Electronics",80,"79.18"
"P0129","Furniture",137,"76.5"
"P0116","Furniture",72,"45.22"
"P0070","Electronics",146,"95.39"
"P0171","Electronics",55,"74.44"
"P0175","Electronics",84,"10.9"
"P0046","Clothing",93,"31.55"
"P0183","Electronics",78,"26.26"
"P0166","Groceries",82,"50.81"
"P0079","Furniture",114,"43.93"
"P0187","Clothing",84,"95.27"
"P0178","Clothing",123,"43.13"
"P0153","Furniture",112,"39.08"
"P0083","Toys",58,"64.65"
"P0069","Clothing",168,"99.79"
"P0125","Clothing",299,"95.83"
"P0017","Toys",42,"62.92"
"P0149","Furniture",122,"44.81"
"P0094","Groceries",106,"57.52"
"P0066","Clothing",107,"89.63"
"P0061","Clothing",84,"86.83"
"P0085","Electronics",46,"49.06"
"P0068","Electronics",87,"69.13"
"P0126","Clothing",85,"65.35"
"P0133","Clothing",164,"52.52"
"P0096","Toys",153,"56.8"
"P0016","Clothing",124,"46.5"
"P0031","Electronics",202,"30.11"
"P0159","Electronics",75,"63.72"
"P0129","Furniture",88,"78.91"
"P0116","Furniture",97,"45.57"
"P0070","Electronics",119,"80.69"
"P0171","Electronics",130,"42.43"
"P0175","Electronics",160,"19.47"
"P0046","Clothing",211,"90.14"
"P0183","Electronics",47,"46.36"
"P0166","Groceries",58,"57.08"
"P0079","Furniture",136,"22.9"
"P0178","Clothing",56,"48.46"
"P0057","Clothing",128,"88.2"
"P0153","Furniture",80,"77.32"
"P0083","Toys",146,"96.26"
"P0069","Clothing",181,"81.47"
"P0125","Clothing",164,"91.62"
"P0017","Toys",87,"41.16"
"P0149","Furniture",64,"22.89"
"P0094","Groceries",105,"32.13"
"P0085","Electronics",113,"62.38"
"P0068","Electronics",77,"20.6"
"P0126","Clothing",205,"98.21"
"P0133","Clothing",141,"87.95"
"P0016","Clothing",147,"25.64"
"P0031","Electronics",82,"12.34"
"P0159","Electronics",74,"97.2"
"P0129","Furniture",123,"93.12"
"P0116","Furniture",47,"29.71"
"P0070","Electronics",187,"68.23"
"P0171","Electronics",99,"45.5"
"P0067","Furniture",113,"43.98"
"P0183","Electronics",82,"52.33"
"P0166","Groceries",42,"21.78"
"P0079","Furniture",62,"51.43"
"P0187","Clothing",185,"12.75"
"P0178","Clothing",218,"82.5"
"P0057","Clothing",152,"57.88"
"P0083","Toys",94,"70.65"
"P0069","Clothing",80,"27.13"
"P0125","Clothing",97,"95.39"
"P0017","Toys",80,"31.29"
"P0066","Clothing",115,"56.27"
"P0061","Clothing",121,"88.55"
"P0085","Electronics",57,"98.17"
"P0068","Electronics",93,"16.4"
"P0126","Clothing",179,"60.38"
"P0133","Clothing",226,"84.79"
"P0096","Toys",94,"89.73"
"P0031","Electronics",106,"17.8"
"P0159","Electronics",130,"39.83"
"P0129","Furniture",117,"17.54"
"P0116","Furniture",132,"63.6"
"P0070","Electronics",126,"61.65"
"P0171","Electronics",112,"98.86"
"P0175","Electronics",134,"49.61"
"P0046","Clothing",144,"57.65"
"P0067","Furniture",117,"71.86"
"P0183","Electronics",88,"12.49"
"P0166","Groceries",74,"10.05"
"P0079","Furniture",52,"57.12"
"P0187","Clothing",148,"26.83"
"P0178","Clothing",96,"35.79"
"P0057","Clothing",109,"55.56"
"P0153","Furniture",88,"64.74"
"P0083","Toys",65,"17.96"
"P0069","Clothing",122,"61.11"
"P0125","Clothing",195,"91.65"
"P0017","Toys",74,"51.94"
"P0149","Furniture",105,"86.04"
"P0094","Groceries",140,"26.83"
"P0061","Clothing",123,"26.7"
"P0085","Electronics",85,"56.66"
"P0068","Electronics",94,"92.81"
"P0126","Clothing",121,"75.78"
"P0016","Clothing",91,"87.58"
"P0031","Electronics",116,"74.32"
"P0159","Electronics",106,"73.36"
"P0129","Furniture",104,"86.55"
"P0116","Furniture",72,"17.36"
"P0070","Electronics",64,"82.04"
"P0171","Electronics",41,"27.23"
"P0175","Electronics",81,"53.74"
"P0067","Furniture",54,"74.29"
"P0183","Electronics",36,"62.92"
"P0166","Groceries",61,"44.88"
"P0079","Furniture",76,"65.11"
"P0187","Clothing",108,"82.07"
"P0178","Clothing",242,"42.93"
